"location_id","location_name","co","no2","o3","pm10","pm25","so2","datetimeUtc","datetimeLocal","timezone","latitude","longitude","country_iso","isMobile","isMonitor","owner_name","provider"
"2161323","Xuân Mai","1289.8","18.7","","80.9","41.3","","2025-02-19T18:00:00Z","2025-02-20T01:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","1007.3","16.1","","73.2","37.5","","2025-02-19T19:00:00Z","2025-02-20T02:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","899.8","14.4","","62.7","32.5","","2025-02-19T20:00:00Z","2025-02-20T03:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","950.5","13.8","","55.8","31.3","","2025-02-19T21:00:00Z","2025-02-20T04:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","968.4","14.2","","67.4","34.7","","2025-02-19T22:00:00Z","2025-02-20T05:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","1248.5","14","","56.8","29.6","","2025-02-19T23:00:00Z","2025-02-20T06:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","1629.2","14.3","","55.4","28.8","","2025-02-20T00:00:00Z","2025-02-20T07:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","3078.2","18.7","","65.8","33.9","","2025-02-20T01:00:00Z","2025-02-20T08:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","1956.3","20.8","","78.3","40","","2025-02-20T02:00:00Z","2025-02-20T09:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","1641.5","24.1","","96.1","48.7","","2025-02-20T03:00:00Z","2025-02-20T10:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","1509.9","28.1","","113.5","57.2","","2025-02-20T04:00:00Z","2025-02-20T11:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","1375.8","27","","123.1","61.8","","2025-02-20T05:00:00Z","2025-02-20T12:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","1325.5","25.4","","123.6","62","","2025-02-20T06:00:00Z","2025-02-20T13:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","1373.8","24.5","","146.8","73.3","","2025-02-20T07:00:00Z","2025-02-20T14:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","1396.2","29.8","","158.1","78.9","","2025-02-20T08:00:00Z","2025-02-20T15:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","1253.9","30.5","","144.8","72.4","","2025-02-20T09:00:00Z","2025-02-20T16:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","1423.6","33.2","","146.5","73.2","","2025-02-20T10:00:00Z","2025-02-20T17:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","1479.7","32.9","","137.6","68.9","","2025-02-20T11:00:00Z","2025-02-20T18:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","1396.6","31.4","","123.5","62","","2025-02-20T12:00:00Z","2025-02-20T19:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","1161.3","28.6","","127.9","64.2","","2025-02-20T13:00:00Z","2025-02-20T20:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","1081.8","29.2","","129.8","65","","2025-02-20T14:00:00Z","2025-02-20T21:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","1018.1","28.1","","134.1","67.1","","2025-02-20T15:00:00Z","2025-02-20T22:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","1012","26.6","","148.9","74.4","","2025-02-20T16:00:00Z","2025-02-20T23:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","802.5","21.8","","179.1","89","","2025-02-20T17:00:00Z","2025-02-21T00:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","411.7","12.5","","159.4","79.5","","2025-02-20T18:00:00Z","2025-02-21T01:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","279.3","9.1","","133.5","66.9","","2025-02-20T19:00:00Z","2025-02-21T02:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","220.6","8.9","","116.4","58.6","","2025-02-20T20:00:00Z","2025-02-21T03:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","224","8","","106.6","53.8","","2025-02-20T21:00:00Z","2025-02-21T04:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","295.9","10.5","","99.2","50.2","","2025-02-20T22:00:00Z","2025-02-21T05:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","360.3","14.4","","76.7","39.3","","2025-02-20T23:00:00Z","2025-02-21T06:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","1057.7","21.8","","61.9","32.1","","2025-02-21T00:00:00Z","2025-02-21T07:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","1494.2","23.5","","68.4","35.2","","2025-02-21T01:00:00Z","2025-02-21T08:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","849","20.7","","75.2","38.5","","2025-02-21T02:00:00Z","2025-02-21T09:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","821.8","20.2","","86.5","44","","2025-02-21T03:00:00Z","2025-02-21T10:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","759.9","17.7","","103.7","52.4","","2025-02-21T04:00:00Z","2025-02-21T11:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","1042.2","18.9","","103.9","52.5","","2025-02-21T05:00:00Z","2025-02-21T12:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","645.7","17.5","","105.2","53.1","","2025-02-21T06:00:00Z","2025-02-21T13:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","715.1","18.9","","96.6","48.9","","2025-02-21T07:00:00Z","2025-02-21T14:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","725.9","21","","95.8","48.5","","2025-02-21T08:00:00Z","2025-02-21T15:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","798.3","22.5","","106.7","53.9","","2025-02-21T09:00:00Z","2025-02-21T16:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","1894.2","25.5","","139","69.6","","2025-02-21T10:00:00Z","2025-02-21T17:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","1941.1","23","","115.3","58","","2025-02-21T11:00:00Z","2025-02-21T18:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","1731.4","21.8","","120","60.3","","2025-02-21T12:00:00Z","2025-02-21T19:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","1497.1","20.8","","87.7","44.6","","2025-02-21T13:00:00Z","2025-02-21T20:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","1513.7","19","","80","40.8","","2025-02-21T14:00:00Z","2025-02-21T21:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","1451.5","18.1","","89.6","45.5","","2025-02-21T15:00:00Z","2025-02-21T22:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","1468","17.5","","94","47.7","","2025-02-21T16:00:00Z","2025-02-21T23:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","879.9","16.9","","99.2","50.2","","2025-02-21T17:00:00Z","2025-02-22T00:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","751.6","15.1","","93.1","47.2","","2025-02-21T18:00:00Z","2025-02-22T01:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","753.4","15.4","","99.3","50.3","","2025-02-21T19:00:00Z","2025-02-22T02:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","366.8","12","","98.6","49.8","","2025-02-21T20:00:00Z","2025-02-22T03:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","211","8.8","","70.3","36.1","","2025-02-21T21:00:00Z","2025-02-22T04:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","211.1","8.5","","60","31.1","","2025-02-21T22:00:00Z","2025-02-22T05:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","314.7","11.6","","67.9","34.9","","2025-02-21T23:00:00Z","2025-02-22T06:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","584.3","16.5","","50.8","26.6","","2025-02-22T00:00:00Z","2025-02-22T07:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","1120.6","18.4","","58.7","30.5","","2025-02-22T01:00:00Z","2025-02-22T08:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","1031","21.9","","57.6","29.9","","2025-02-22T02:00:00Z","2025-02-22T09:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","627.8","18.8","","52.9","27.7","","2025-02-22T03:00:00Z","2025-02-22T10:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","817","21","","69.7","35.9","","2025-02-22T04:00:00Z","2025-02-22T11:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","991.1","21.6","","119.8","60.2","","2025-02-22T05:00:00Z","2025-02-22T12:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","844.9","22.5","","140.3","70.2","","2025-02-22T06:00:00Z","2025-02-22T13:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","757.3","22.9","","154","76.9","","2025-02-22T07:00:00Z","2025-02-22T14:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","848","22.5","","158.2","78.9","","2025-02-22T08:00:00Z","2025-02-22T15:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","1017.1","23.2","","163.5","81.5","","2025-02-22T09:00:00Z","2025-02-22T16:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","1091.1","21.3","","155.6","77.6","","2025-02-22T10:00:00Z","2025-02-22T17:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","1120.5","20.5","","148.1","74","","2025-02-22T11:00:00Z","2025-02-22T18:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","881.5","17.5","","127","63.7","","2025-02-22T12:00:00Z","2025-02-22T19:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","633","15.6","","151.6","75.6","","2025-02-22T13:00:00Z","2025-02-22T20:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","470","14.6","","138.6","69.4","","2025-02-22T14:00:00Z","2025-02-22T21:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","391.5","13.4","","139.1","69.6","","2025-02-22T15:00:00Z","2025-02-22T22:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","377","13.6","","127.2","63.8","","2025-02-22T16:00:00Z","2025-02-22T23:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","303.3","12.2","","104.5","62.1","","2025-02-22T17:00:00Z","2025-02-23T00:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","289","11.9","","146.5","73.2","","2025-02-22T18:00:00Z","2025-02-23T01:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","285.9","11.9","","144.1","72","","2025-02-22T19:00:00Z","2025-02-23T02:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","262.7","11.8","","147","73.5","","2025-02-22T20:00:00Z","2025-02-23T03:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","295.1","11.9","","137.8","69","","2025-02-22T21:00:00Z","2025-02-23T04:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","341.2","12.2","","97.5","49.4","","2025-02-22T22:00:00Z","2025-02-23T05:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","458.7","14","","85.8","43.7","","2025-02-22T23:00:00Z","2025-02-23T06:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","610.6","14.9","","57.6","29.9","","2025-02-23T00:00:00Z","2025-02-23T07:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","880.6","10.6","","17","10.2","","2025-02-23T01:00:00Z","2025-02-23T08:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","1119","11.3","","16.6","10","","2025-02-23T02:00:00Z","2025-02-23T09:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","1022.8","10.7","","16.1","9.7","","2025-02-23T03:00:00Z","2025-02-23T10:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","947.6","11.5","","11.9","7.7","","2025-02-23T04:00:00Z","2025-02-23T11:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","878.9","11.4","","14.5","9","","2025-02-23T05:00:00Z","2025-02-23T12:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","901","13.1","","16.8","10.1","","2025-02-23T06:00:00Z","2025-02-23T13:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","688.1","13.4","","13.7","8.6","","2025-02-23T07:00:00Z","2025-02-23T14:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","807.7","15.1","","15","9.2","","2025-02-23T08:00:00Z","2025-02-23T15:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","964.7","22.6","","22","12.6","","2025-02-23T09:00:00Z","2025-02-23T16:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","1036","20.6","","17.4","10.4","","2025-02-23T10:00:00Z","2025-02-23T17:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","1167.3","18.9","","20.3","11.7","","2025-02-23T11:00:00Z","2025-02-23T18:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","708.3","12","","24.4","13.8","","2025-02-23T12:00:00Z","2025-02-23T19:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","738.5","13.5","","21.8","12.5","","2025-02-23T13:00:00Z","2025-02-23T20:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","589.5","13","","22.2","12.7","","2025-02-23T14:00:00Z","2025-02-23T21:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","556.2","12.1","","19.4","11.4","","2025-02-23T15:00:00Z","2025-02-23T22:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","451.2","9.8","","20.4","11.8","","2025-02-23T16:00:00Z","2025-02-23T23:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","383.7","9.5","","21.8","12.5","","2025-02-23T17:00:00Z","2025-02-24T00:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","337.4","9.5","","21.3","12.3","","2025-02-23T18:00:00Z","2025-02-24T01:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","301.4","9.4","","19.1","12.7","","2025-02-23T19:00:00Z","2025-02-24T02:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","319.2","10.5","","23.9","13.6","","2025-02-23T20:00:00Z","2025-02-24T03:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","299.3","9.8","","25.5","14.3","","2025-02-23T21:00:00Z","2025-02-24T04:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","338.4","11.3","","23.6","13.4","","2025-02-23T22:00:00Z","2025-02-24T05:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","452.1","10.8","","24.5","13.8","","2025-02-23T23:00:00Z","2025-02-24T06:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","618.9","12","","27.9","15.5","","2025-02-24T00:00:00Z","2025-02-24T07:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","1047.7","12.5","","32.8","17.9","","2025-02-24T01:00:00Z","2025-02-24T08:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","840.2","13.1","","34.7","18.8","","2025-02-24T02:00:00Z","2025-02-24T09:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","796.8","14.5","","33","17.9","","2025-02-24T03:00:00Z","2025-02-24T10:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","729.4","13.5","","31.3","19.8","","2025-02-24T04:00:00Z","2025-02-24T11:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","783.2","12.7","","42.2","22.4","","2025-02-24T05:00:00Z","2025-02-24T12:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","592.4","16.9","","29","16","","2025-02-24T06:00:00Z","2025-02-24T13:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","697.6","19.5","","37.8","20.3","","2025-02-24T07:00:00Z","2025-02-24T14:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","765.6","19.9","","39.6","21.2","","2025-02-24T08:00:00Z","2025-02-24T15:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","903.3","26.1","","48.5","25.5","","2025-02-24T09:00:00Z","2025-02-24T16:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","1171.9","24.5","","62.7","32.3","","2025-02-24T10:00:00Z","2025-02-24T17:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","1122.4","22.2","","47.2","24.9","","2025-02-24T11:00:00Z","2025-02-24T18:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","949.2","17.4","","59.7","30.9","","2025-02-24T12:00:00Z","2025-02-24T19:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","757.7","16","","56.7","29.5","","2025-02-24T13:00:00Z","2025-02-24T20:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","636.5","15.8","","49.4","26","","2025-02-24T14:00:00Z","2025-02-24T21:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","637.3","13.3","","52.2","27.3","","2025-02-24T15:00:00Z","2025-02-24T22:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161323","Xuân Mai","489.7","11.8","","46.4","24.5","","2025-02-24T16:00:00Z","2025-02-24T23:00:00+07:00","Asia/Bangkok","20.8994","105.5773","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
